Date,Close
8/8/2018 16:00:00,258.42
8/9/2018 16:00:00,256.46
8/10/2018 16:00:00,254.79
8/13/2018 16:00:00,256.12
8/14/2018 16:00:00,261.43
8/15/2018 16:00:00,259.08
8/16/2018 16:00:00,257.44
8/17/2018 16:00:00,244.82
8/20/2018 16:00:00,247.84
8/21/2018 16:00:00,253.32
8/22/2018 16:00:00,262.82
8/23/2018 16:00:00,266.84
8/24/2018 16:00:00,272.22
8/27/2018 16:00:00,275.9
8/28/2018 16:00:00,274.38
8/29/2018 16:00:00,278.49
8/30/2018 16:00:00,277.81
8/31/2018 16:00:00,280.68
9/4/2018 16:00:00,283.7
9/5/2018 16:00:00,278.42
9/6/2018 16:00:00,272.72
9/7/2018 16:00:00,271.86
9/10/2018 16:00:00,274.73
9/11/2018 16:00:00,272.8
9/12/2018 16:00:00,268.2
9/13/2018 16:00:00,271.34
9/14/2018 16:00:00,276.43
9/17/2018 16:00:00,273.93
9/18/2018 16:00:00,271.02
9/19/2018 16:00:00,271.98
9/20/2018 16:00:00,266.28
9/21/2018 16:00:00,263.45
9/24/2018 16:00:00,265.7
9/25/2018 16:00:00,268.41
9/26/2018 16:00:00,266.92
9/27/2018 16:00:00,267.4
9/28/2018 16:00:00,281.02
10/1/2018 16:00:00,289.36
10/2/2018 16:00:00,286.48
10/3/2018 16:00:00,286.73
10/4/2018 16:00:00,279.29
10/5/2018 16:00:00,269.86
10/8/2018 16:00:00,265.77
10/9/2018 16:00:00,265.54
10/10/2018 16:00:00,245.69
10/11/2018 16:00:00,235.13
10/12/2018 16:00:00,246.54
10/15/2018 16:00:00,235.38
10/16/2018 16:00:00,245.83
10/17/2018 16:00:00,243.06
10/18/2018 16:00:00,239.53
10/19/2018 16:00:00,229.17
10/22/2018 16:00:00,231.22
10/23/2018 16:00:00,221.06
10/24/2018 16:00:00,199.41
10/25/2018 16:00:00,207.84
10/26/2018 16:00:00,198.29
10/29/2018 16:00:00,185.62
10/30/2018 16:00:00,203
10/31/2018 16:00:00,210.83
11/1/2018 16:00:00,218.11
11/2/2018 16:00:00,214.92
11/5/2018 16:00:00,211.77
11/6/2018 16:00:00,211.06
11/7/2018 16:00:00,213.79
11/8/2018 16:00:00,205.99
11/9/2018 16:00:00,205.67
11/12/2018 16:00:00,189.54
11/13/2018 16:00:00,199.31
11/14/2018 16:00:00,197.19
11/15/2018 16:00:00,202.39
11/16/2018 16:00:00,164.43
11/19/2018 16:00:00,144.7
11/20/2018 16:00:00,149.08
11/21/2018 16:00:00,144.71
11/23/2018 13:00:00,145
11/26/2018 16:00:00,153.05
11/27/2018 16:00:00,153.73
11/28/2018 16:00:00,160.07
11/29/2018 16:00:00,157.36
11/30/2018 16:00:00,163.43
12/3/2018 16:00:00,170.04
12/4/2018 16:00:00,157.11
12/6/2018 16:00:00,158.29
12/7/2018 16:00:00,147.61
12/10/2018 16:00:00,151.86
12/11/2018 16:00:00,148.19
12/12/2018 16:00:00,148.9
12/13/2018 16:00:00,148.89
12/14/2018 16:00:00,146.45
12/17/2018 16:00:00,143.58
12/18/2018 16:00:00,146.94
12/19/2018 16:00:00,138.51
12/20/2018 16:00:00,135.1
12/21/2018 16:00:00,129.57
12/24/2018 13:00:00,127.08
12/26/2018 16:00:00,133.1
12/27/2018 16:00:00,131.17
12/28/2018 16:00:00,133.65
12/31/2018 16:00:00,133.5
1/2/2019 16:00:00,136.22
1/3/2019 16:00:00,127.99
1/4/2019 16:00:00,136.19
1/7/2019 16:00:00,143.4
1/8/2019 16:00:00,139.83
1/9/2019 16:00:00,142.58
1/10/2019 16:00:00,145.23
1/11/2019 16:00:00,148.83
1/14/2019 16:00:00,150.44
1/15/2019 16:00:00,149.87
1/16/2019 16:00:00,148.84
1/17/2019 16:00:00,151.72
1/18/2019 16:00:00,156.93
1/22/2019 16:00:00,148.77
1/23/2019 16:00:00,149.29
1/24/2019 16:00:00,157.84
1/25/2019 16:00:00,160.15
1/28/2019 16:00:00,138.01
1/29/2019 16:00:00,131.6
1/30/2019 16:00:00,137.39
1/31/2019 16:00:00,143.75
2/1/2019 16:00:00,144.73
2/4/2019 16:00:00,149.18
2/5/2019 16:00:00,149.95
2/6/2019 16:00:00,153
2/7/2019 16:00:00,147.42
2/8/2019 16:00:00,148.17
2/11/2019 16:00:00,146.45
2/12/2019 16:00:00,151.17
2/13/2019 16:00:00,152.88
2/14/2019 16:00:00,154.53
2/15/2019 16:00:00,157.34
2/19/2019 16:00:00,156.64
2/20/2019 16:00:00,158.55
2/21/2019 16:00:00,155.77
2/22/2019 16:00:00,159.19
2/25/2019 16:00:00,158.69
2/26/2019 16:00:00,157.1
2/27/2019 16:00:00,155.41
2/28/2019 16:00:00,154.26
3/1/2019 16:00:00,156.45
3/4/2019 16:00:00,156.78
3/5/2019 16:00:00,156.52
3/6/2019 16:00:00,152.05
3/7/2019 16:00:00,149.26
3/8/2019 16:00:00,150.64
3/11/2019 16:00:00,161.14
3/12/2019 16:00:00,162.52
3/13/2019 16:00:00,168.62
3/14/2019 16:00:00,165.56
3/15/2019 16:00:00,169.81
3/18/2019 16:00:00,168.95
3/19/2019 16:00:00,175.71
3/20/2019 16:00:00,174.4
3/21/2019 16:00:00,183.94
3/22/2019 16:00:00,177.5
3/25/2019 16:00:00,173.78
3/26/2019 16:00:00,176.87
3/27/2019 16:00:00,176.5
3/28/2019 16:00:00,177.25
3/29/2019 16:00:00,179.56
4/1/2019 16:00:00,182.28
4/2/2019 16:00:00,183
4/3/2019 16:00:00,188.62
4/4/2019 16:00:00,188.26
4/5/2019 16:00:00,190.95
4/8/2019 16:00:00,191.79
4/9/2019 16:00:00,189.26
4/10/2019 16:00:00,192.1
4/11/2019 16:00:00,191.54
4/12/2019 16:00:00,190.01
4/15/2019 16:00:00,184.7
4/16/2019 16:00:00,188.21
4/17/2019 16:00:00,187.29
4/18/2019 16:00:00,186.3
4/22/2019 16:00:00,188.47
4/23/2019 16:00:00,190.67
4/24/2019 16:00:00,191.17
4/25/2019 16:00:00,186.91
4/26/2019 16:00:00,178.09
4/29/2019 16:00:00,179.33
4/30/2019 16:00:00,181
5/1/2019 16:00:00,180.47
5/2/2019 16:00:00,183.19
5/3/2019 16:00:00,183.01
5/6/2019 16:00:00,179.85
5/7/2019 16:00:00,173.11
5/8/2019 16:00:00,173.92
5/9/2019 16:00:00,170.19
5/10/2019 16:00:00,168.82
5/13/2019 16:00:00,158.45
5/14/2019 16:00:00,162.04
5/15/2019 16:00:00,159.58
5/16/2019 16:00:00,160.19
5/17/2019 16:00:00,156.53
5/20/2019 16:00:00,151.75
5/21/2019 16:00:00,155.06
5/22/2019 16:00:00,152.2
5/23/2019 16:00:00,147.32
5/24/2019 16:00:00,145.15
5/28/2019 16:00:00,143.33
5/29/2019 16:00:00,140.34
5/30/2019 16:00:00,139.11
5/31/2019 16:00:00,135.46
6/3/2019 16:00:00,133.78
6/4/2019 16:00:00,143
6/5/2019 16:00:00,141.28
6/6/2019 16:00:00,143.78
6/7/2019 16:00:00,145.5
6/10/2019 16:00:00,148.43
6/11/2019 16:00:00,150.75
6/12/2019 16:00:00,146.2
6/13/2019 16:00:00,148.26
6/14/2019 16:00:00,144.64
6/17/2019 16:00:00,145.03
6/18/2019 16:00:00,152.88
6/19/2019 16:00:00,153.12
6/20/2019 16:00:00,154.1
6/21/2019 16:00:00,151.76
6/24/2019 16:00:00,152.66
6/25/2019 16:00:00,151.48
6/26/2019 16:00:00,159.26
6/27/2019 16:00:00,163.23
6/28/2019 16:00:00,164.23
7/1/2019 16:00:00,166.17
7/2/2019 16:00:00,162.23
7/3/2019 13:00:00,162.75
7/5/2019 16:00:00,160.23
7/8/2019 16:00:00,157.21
7/9/2019 16:00:00,157.31
7/10/2019 16:00:00,160.06
7/11/2019 16:00:00,166.28
7/12/2019 16:00:00,167.61
7/15/2019 16:00:00,167.27
7/16/2019 16:00:00,167.08
7/17/2019 16:00:00,169.71
7/18/2019 16:00:00,170.18
7/19/2019 16:00:00,168.44
7/22/2019 16:00:00,171.32
7/23/2019 16:00:00,175.66
7/24/2019 16:00:00,178.66
7/25/2019 16:00:00,173.38
7/26/2019 16:00:00,175.07
7/29/2019 16:00:00,174.82
7/30/2019 16:00:00,175.45
7/31/2019 16:00:00,168.72
8/1/2019 16:00:00,164.92
8/2/2019 16:00:00,161.19
8/5/2019 16:00:00,150.79
8/6/2019 16:00:00,152.35
8/7/2019 16:00:00,153.89
8/8/2019 16:00:00,158.26
8/9/2019 16:00:00,154.18
8/12/2019 16:00:00,151.45
8/13/2019 16:00:00,156.05
8/14/2019 16:00:00,150.07
8/15/2019 16:00:00,148.77
8/16/2019 16:00:00,159.56
8/19/2019 16:00:00,170.78
8/20/2019 16:00:00,167.87
8/21/2019 16:00:00,171.23
8/22/2019 16:00:00,171.48
8/23/2019 16:00:00,162.44
8/26/2019 16:00:00,165.45
8/27/2019 16:00:00,161.8
8/28/2019 16:00:00,161.22
8/29/2019 16:00:00,167
8/30/2019 16:00:00,167.51
9/3/2019 16:00:00,164.17
9/4/2019 16:00:00,168.76
9/5/2019 16:00:00,179.74
9/6/2019 16:00:00,178.65
9/9/2019 16:00:00,180.5
9/10/2019 16:00:00,183.18
9/11/2019 16:00:00,184.33
9/12/2019 16:00:00,184.27
9/13/2019 16:00:00,181.94
9/16/2019 16:00:00,180.21
9/17/2019 16:00:00,181.07
9/18/2019 16:00:00,179.98
9/19/2019 16:00:00,176.94
9/20/2019 16:00:00,172.69
9/23/2019 16:00:00,174.84
9/24/2019 16:00:00,172.53
9/25/2019 16:00:00,178.23
9/26/2019 16:00:00,177.34
9/27/2019 16:00:00,171.76
9/30/2019 16:00:00,174.07
10/1/2019 16:00:00,174
10/2/2019 16:00:00,173.04
10/3/2019 16:00:00,181.31
10/4/2019 16:00:00,181.97
10/7/2019 16:00:00,184.33
10/8/2019 16:00:00,177.23
10/9/2019 16:00:00,180.71
10/10/2019 16:00:00,183.03
10/11/2019 16:00:00,185.99
10/14/2019 16:00:00,186.53
10/15/2019 16:00:00,196.37
10/16/2019 16:00:00,194.21
10/17/2019 16:00:00,194.29
10/18/2019 16:00:00,190.49
10/21/2019 16:00:00,196.01
10/22/2019 16:00:00,195.61
10/23/2019 16:00:00,195.09
10/24/2019 16:00:00,196.86
10/25/2019 16:00:00,204.54
10/28/2019 16:00:00,206.79
10/29/2019 16:00:00,202.92
10/30/2019 16:00:00,203
10/31/2019 16:00:00,201.02
11/1/2019 16:00:00,202.59
11/4/2019 16:00:00,210.5
11/5/2019 16:00:00,209.61
11/6/2019 16:00:00,207.63
11/7/2019 16:00:00,208.34
11/8/2019 16:00:00,207.78
11/11/2019 16:00:00,208.18
11/12/2019 16:00:00,209.61
11/13/2019 16:00:00,208.57
11/14/2019 16:00:00,209.79
11/15/2019 16:00:00,204.19
11/18/2019 16:00:00,212.28
11/19/2019 16:00:00,207.99
11/20/2019 16:00:00,211.18
11/21/2019 16:00:00,210.18
11/22/2019 16:00:00,210.89
11/25/2019 16:00:00,221.21
11/26/2019 16:00:00,217
11/27/2019 16:00:00,218.24
11/29/2019 13:00:00,216.74
12/2/2019 16:00:00,209.25
12/3/2019 16:00:00,207.66
12/4/2019 16:00:00,209.42
12/5/2019 16:00:00,208.74
12/6/2019 16:00:00,212.17
12/9/2019 16:00:00,212.17
12/10/2019 16:00:00,213.98
12/11/2019 16:00:00,217.34
12/12/2019 16:00:00,224.07
12/13/2019 16:00:00,223.99
12/16/2019 16:00:00,225.15
12/17/2019 16:00:00,228.29
12/18/2019 16:00:00,229.51
12/19/2019 16:00:00,235.46
12/20/2019 16:00:00,239.37
12/23/2019 16:00:00,238.82
12/24/2019 13:00:00,238.62
12/26/2019 16:00:00,239.19
12/27/2019 16:00:00,236.87
12/30/2019 16:00:00,232.32
